"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,232004,2023001414085,10206.0,2023002320041,1070306,1,2,10692.0,2,2,27,1,8,826,1,100,6,65,1,10,0,1,11
2023,202301,232004,2023001414085,10206.0,2023002320041,1070306,1,5,10530.0,0,1,36,6,8,826,1,100,7,71,1,10,50000,1,11
2023,202301,232166,2023001415829,20250.0,2023002321661,732806,1,1,20412.0,0,2,28,6,3,364,1,100,10,101,1,10,75000,1,11
2023,202301,232166,2023001415829,20250.0,2023002321661,732806,1,2,19278.0,0,1,24,4,7,700,1,100,6,63,1,10,40000,2,20
2023,202301,232328,2023001417581,12150.0,2023002323281,732206,1,1,12150.0,0,1,30,6,1,100,1,100,10,101,1,10,135000,2,20
2023,202301,232328,2023001417581,12150.0,2023002323281,732206,1,2,14742.0,0,2,30,6,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,232652,2023001421221,8262.0,2023002326521,851806,1,1,8262.0,0,2,33,6,4,400,0,0,10,101,1,10,217000,1,11
2023,202301,232652,2023001421221,8262.0,2023002326521,851806,1,2,10044.0,0,1,37,6,6,620,0,0,11,114,1,10,180000,1,11
2023,202301,232814,2023001422760,7128.0,2023002328141,750806,1,1,6966.0,0,2,27,4,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,232814,2023001422760,7128.0,2023002328141,750806,1,2,7938.0,0,1,27,6,1,100,0,0,10,101,1,10,165000,1,11
2023,202301,232814,2023001422760,7128.0,2023002328141,750806,1,4,5346.0,0,1,27,6,7,700,1,100,10,101,1,10,60000,1,11
2023,202301,232976,2023001424207,11016.0,2023002329761,950206,1,1,11016.0,2,2,42,4,6,610,0,0,11,114,1,10,157000,1,11
2023,202301,233300,2023001427357,8748.0,2023002333001,590606,1,1,8910.0,2,2,52,1,7,700,4,424,6,65,1,10,65000,1,11
2023,202301,233300,2023001427357,8748.0,2023002333001,590606,1,2,10044.0,2,1,56,1,7,700,4,424,6,63,1,10,60000,1,11
2023,202301,233300,2023001427357,8748.0,2023002333001,590606,1,3,10368.0,0,1,23,6,7,700,4,424,10,101,1,10,40000,1,11
2023,202301,233300,2023001427357,8748.0,2023002333001,590606,1,4,7128.0,0,2,18,6,7,700,4,424,6,63,1,10,4000,1,11
2023,202301,233624,2023001430942,38718.0,2023002336241,710106,1,1,38718.0,0,1,26,6,1,100,0,0,7,71,1,14,25000,1,12
2023,202301,233786,2023001432695,10692.0,2023002337861,731206,1,1,10692.0,0,1,30,6,1,100,0,0,10,101,1,10,225000,1,11
2023,202301,233948,2023001434420,7452.0,2023002339481,374006,1,3,8262.0,0,2,49,6,7,700,1,100,6,63,1,10,8400,1,11
2023,202301,234434,2023001439273,10206.0,2023002344341,652506,1,1,10206.0,1,1,62,1,7,700,1,100,6,61,1,10,40000,1,11
2023,202301,234434,2023001439273,10206.0,2023002344341,652506,1,2,7938.0,1,2,60,1,7,700,1,100,7,71,1,10,0,1,11
2023,202301,234434,2023001439273,10206.0,2023002344341,652506,1,3,8748.0,0,2,28,2,7,700,1,100,7,71,1,10,20600,1,11
2023,202301,234596,2023001441008,5994.0,2023002345961,570006,1,1,5994.0,3,2,37,1,1,100,0,0,7,71,1,10,20800,1,11
2023,202301,234596,2023001441008,5994.0,2023002345961,570006,1,2,10044.0,3,1,37,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,234920,2023001444486,9558.0,2023002349201,711206,1,2,10044.0,0,2,64,6,1,100,0,0,8,81,1,10,33300,1,11
2023,202301,234920,2023001444486,9558.0,2023002349201,711206,1,3,9882.0,0,2,63,4,1,100,0,0,8,81,1,10,24000,1,11
2023,202301,235244,2023001447702,25596.0,2023002352441,150006,1,1,25758.0,0,2,18,6,8,826,1,100,6,63,1,10,30000,1,11
2023,202301,235406,2023001449300,21222.0,2023002354061,710206,1,2,25920.0,3,1,56,1,8,826,1,100,6,63,1,10,36000,1,11
2023,202301,235406,2023001449300,21222.0,2023002354061,710206,1,5,27216.0,0,1,22,6,8,826,1,100,6,63,1,10,30000,1,11
2023,202301,235406,2023001449300,21222.0,2023002354061,710206,1,9,28026.0,0,1,36,2,8,826,1,100,5,50,1,10,22000,1,11
2023,202301,235730,2023001452786,10368.0,2023002357301,373006,1,1,10368.0,0,2,48,1,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,236054,2023001456113,10044.0,2023002360541,671206,1,1,10044.0,0,2,60,1,1,100,0,0,10,101,1,10,95000,1,11
2023,202301,236216,2023001457849,16038.0,2023002362161,810206,1,1,16038.0,3,2,43,6,1,100,2,200,10,101,1,10,30000,1,11
2023,202301,236378,2023001459473,29808.0,2023002363781,290406,1,1,29808.0,0,1,31,6,1,100,1,100,6,63,1,10,24000,1,11
2023,202301,236702,2023010014762,4050.0,2023002367021,200108,4,1,4050.0,0,1,19,6,3,314,0,0,6,65,1,14,24000,1,12
2023,202301,236864,2023010024584,1296.0,2023002368641,30108,4,1,1296.0,0,2,19,6,1,100,0,0,6,63,1,12,1000,1,11
2023,202301,237188,2023010043821,6804.0,2023002371881,200408,4,1,6804.0,0,2,19,6,1,100,0,0,7,71,1,10,7600,1,11
2023,202301,237512,2023010061342,4050.0,2023002375121,100208,4,1,4050.0,0,2,18,6,8,826,1,100,6,63,1,10,3000,1,11
2023,202301,239294,2023010156783,9234.0,2023002392941,30208,4,1,9234.0,0,2,19,6,7,700,1,100,7,71,1,10,6000,1,11
2023,202301,239942,2023000015746,17496.0,2023002399421,70208,1,1,17496.0,0,2,44,6,1,100,0,0,8,81,1,10,48000,1,11
2023,202301,239942,2023000015746,17496.0,2023002399421,70208,1,2,22032.0,0,1,42,3,1,100,0,0,6,64,1,12,28100,1,11
2023,202301,240266,2023000034243,14904.0,2023002402661,80108,1,1,14904.0,0,2,32,1,2,200,2,200,10,101,1,10,70000,1,11
2023,202301,240266,2023000034243,14904.0,2023002402661,80108,1,2,12312.0,0,1,39,1,2,200,0,0,7,71,1,10,70000,1,13
2023,202301,240428,2023000043288,69822.0,2023002404281,50208,1,1,69822.0,0,2,22,6,1,100,0,0,10,101,1,10,8200,1,11
2023,202301,240590,2023000053452,14418.0,2023002405901,30208,1,1,14256.0,0,2,24,6,1,100,0,0,7,71,1,10,35000,1,11
2023,202301,240914,2023000072520,9396.0,2023002409141,120108,1,2,10692.0,0,1,60,1,8,826,1,100,6,64,1,10,42000,1,11
2023,202301,241076,2023000083281,5832.0,2023002410761,210108,1,1,5994.0,2,1,48,1,1,100,0,0,6,63,1,10,65000,1,11
2023,202301,241076,2023000083281,5832.0,2023002410761,210108,1,4,5832.0,0,2,18,6,1,100,0,0,6,63,1,10,24000,1,11
2023,202301,241238,2023000090867,6642.0,2023002412381,160308,1,1,6642.0,0,1,57,1,1,100,0,0,10,101,1,10,125000,1,11
2023,202301,241238,2023000090867,6642.0,2023002412381,160308,1,2,5346.0,0,2,53,1,1,100,0,0,10,101,1,10,66000,1,11
2023,202301,241400,2023000101258,44064.0,2023002414001,90208,1,1,44064.0,2,2,53,1,1,100,0,0,8,81,1,10,45000,1,11
2023,202301,241400,2023000101258,44064.0,2023002414001,90208,1,2,52812.0,2,1,50,1,1,100,0,0,10,101,1,10,200000,2,20
2023,202301,241562,2023000110090,9072.0,2023002415621,150108,1,1,9072.0,0,1,29,1,1,100,0,0,10,101,1,10,115000,1,11
2023,202301,241562,2023000110090,9072.0,2023002415621,150108,1,2,13608.0,0,2,27,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,241724,2023000119592,12150.0,2023002417241,170108,1,1,12150.0,0,1,64,4,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,241724,2023000119592,12150.0,2023002417241,170108,1,2,14094.0,0,2,58,4,8,826,4,426,10,101,1,10,29500,1,11
2023,202301,241886,2023000127993,17658.0,2023002418861,200508,1,1,17820.0,0,2,47,4,1,100,0,0,6,63,1,10,16000,1,11
2023,202301,241886,2023000127993,17658.0,2023002418861,200508,1,2,17010.0,0,1,53,3,1,100,0,0,8,81,1,10,128000,2,20
2023,202301,242372,2023000157923,21222.0,2023002423721,120208,1,1,21060.0,0,2,57,6,7,700,1,100,10,101,1,10,0,1,11
2023,202301,242372,2023000157923,21222.0,2023002423721,120208,1,2,20574.0,0,1,61,4,7,700,1,100,10,101,1,10,36000,1,11
2023,202301,242534,2023000167858,11502.0,2023002425341,200308,1,1,11664.0,0,1,21,1,1,100,0,0,7,71,1,10,28000,1,11
2023,202301,242534,2023000167858,11502.0,2023002425341,200308,1,2,10368.0,0,2,19,1,1,100,0,0,6,64,1,10,22000,1,11
2023,202301,242858,2023000187487,68040.0,2023002428581,20008,1,1,68202.0,0,1,63,6,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,242858,2023000187487,68040.0,2023002428581,20008,1,2,38880.0,0,1,21,6,1,100,0,0,6,63,1,10,48000,1,11
2023,202301,243344,2023000217467,12312.0,2023002433441,160308,1,1,12150.0,0,1,42,6,1,100,0,0,10,101,1,10,8000,1,11
2023,202301,243344,2023000217467,12312.0,2023002433441,160308,1,2,10044.0,0,2,40,6,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,243506,2023000227464,30780.0,2023002435061,10008,1,1,30618.0,0,2,65,1,7,700,0,0,11,116,1,10,15000,1,11
2023,202301,243668,2023000237944,12312.0,2023002436681,200108,1,2,8910.0,1,2,64,1,1,100,0,0,7,71,1,10,38000,1,11
2023,202301,243668,2023000237944,12312.0,2023002436681,200108,1,3,7128.0,1,2,34,6,1,100,4,498,7,71,1,10,22000,1,11
2023,202301,243668,2023000237944,12312.0,2023002436681,200108,1,5,6318.0,0,1,41,6,1,100,0,0,6,63,1,10,104000,1,11
2023,202301,243830,2023000248425,21384.0,2023002438301,200308,1,1,21384.0,2,1,34,1,1,100,0,0,11,114,1,10,225000,1,11
2023,202301,243830,2023000248425,21384.0,2023002438301,200308,1,2,16524.0,2,2,36,1,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,243992,2023000258367,9396.0,2023002439921,50108,1,1,9234.0,1,2,41,6,1,100,0,0,10,101,1,10,28000,1,11
2023,202301,243992,2023000258367,9396.0,2023002439921,50108,1,2,10368.0,1,1,44,6,1,100,0,0,8,81,1,10,66000,1,11
2023,202301,244154,2023000266879,32886.0,2023002441541,40108,1,1,32886.0,0,1,59,1,1,100,0,0,8,81,1,10,350000,1,13
2023,202301,244154,2023000266879,32886.0,2023002441541,40108,1,2,40338.0,0,2,54,1,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,244316,2023000278213,11826.0,2023002443161,90208,1,1,11988.0,1,1,36,1,6,610,0,0,10,101,1,10,120000,1,11
2023,202301,244640,2023000295771,26406.0,2023002446401,170108,1,1,26406.0,0,2,25,6,1,100,0,0,11,114,1,10,65000,1,11
2023,202301,244640,2023000295771,26406.0,2023002446401,170108,1,2,18306.0,0,1,24,6,1,100,0,0,10,101,1,10,56000,1,11
2023,202301,244802,2023000305273,9882.0,2023002448021,200108,1,1,9720.0,1,1,60,1,1,100,2,200,6,65,1,10,75000,2,20
2023,202301,244964,2023000316606,6156.0,2023002449641,220008,1,1,6156.0,0,2,40,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,245612,2023000354259,41310.0,2023002456121,10008,1,1,41310.0,2,1,54,1,6,630,0,0,10,101,1,10,45000,1,11
2023,202301,245612,2023000354259,41310.0,2023002456121,10008,1,2,39204.0,2,2,41,1,8,802,0,0,11,114,1,10,10000,1,11
2023,202301,245774,2023000363522,19926.0,2023002457741,10008,1,1,20088.0,0,2,45,1,1,100,0,0,6,65,1,10,18000,1,11
2023,202301,245774,2023000363522,19926.0,2023002457741,10008,1,2,19440.0,0,1,45,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,245936,2023000373942,11016.0,2023002459361,170408,1,2,11826.0,0,2,56,1,8,814,0,0,11,116,1,10,163000,1,11
2023,202301,246098,2023000382397,10530.0,2023002460981,30108,1,1,10692.0,0,1,60,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,246098,2023000382397,10530.0,2023002460981,30108,1,2,10692.0,0,2,60,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,246260,2023000391871,27702.0,2023002462601,220008,1,1,27702.0,1,1,53,1,1,100,4,498,10,101,1,10,95000,1,11
2023,202301,246260,2023000391871,27702.0,2023002462601,220008,1,2,34830.0,1,2,44,1,1,100,4,498,8,81,1,10,72000,1,11
2023,202301,246260,2023000391871,27702.0,2023002462601,220008,1,3,13608.0,0,1,18,6,1,100,4,498,6,65,1,10,27000,1,11
2023,202301,246422,2023000400233,19764.0,2023002464221,50208,1,1,19764.0,2,1,54,1,1,100,0,0,11,115,1,10,636000,1,11
2023,202301,246746,2023000417775,18630.0,2023002467461,200208,1,1,18630.0,1,1,49,4,1,100,0,0,8,81,1,10,180000,1,11
2023,202301,246908,2023000428362,10206.0,2023002469081,230108,1,1,10044.0,0,2,32,1,8,826,1,100,10,101,1,10,62000,1,11
2023,202301,246908,2023000428362,10206.0,2023002469081,230108,1,2,6966.0,0,1,33,1,1,100,0,0,6,64,1,10,32000,1,11
2023,202301,247232,2023000447239,6480.0,2023002472321,90108,1,1,6480.0,0,1,59,1,8,826,0,0,7,71,1,10,160000,1,11
2023,202301,247232,2023000447239,6480.0,2023002472321,90108,1,2,5670.0,0,2,52,1,1,100,0,0,7,71,1,10,45000,1,11
2023,202301,247556,2023000470715,6804.0,2023002475561,200208,1,1,6804.0,2,1,59,1,1,100,0,0,11,114,1,10,30000,1,11
2023,202301,247556,2023000470715,6804.0,2023002475561,200208,1,2,5994.0,2,2,46,1,1,100,0,0,11,114,1,10,24000,1,11
2023,202301,247718,2023000480059,5184.0,2023002477181,130108,1,1,5022.0,0,2,42,1,7,700,4,450,10,101,1,10,56000,1,11
2023,202301,247718,2023000480059,5184.0,2023002477181,130108,1,2,5184.0,0,2,44,1,1,100,0,0,11,116,1,10,38000,1,11
2023,202301,247880,2023000490191,44550.0,2023002478801,70308,1,1,44388.0,0,1,45,1,1,100,0,0,11,116,1,10,110000,1,11
2023,202301,247880,2023000490191,44550.0,2023002478801,70308,1,2,40662.0,0,2,44,1,1,100,0,0,11,116,1,10,110000,1,11
2023,202301,248042,2023000500017,3078.0,2023002480421,190008,1,1,3078.0,2,2,40,1,1,100,0,0,11,115,1,10,40000,1,11
2023,202301,248042,2023000500017,3078.0,2023002480421,190008,1,2,4374.0,2,1,39,1,1,100,0,0,10,101,1,10,6000,1,11
2023,202301,248204,2023000509746,29970.0,2023002482041,100108,1,1,29970.0,2,1,32,1,1,100,0,0,10,101,1,10,20100,1,11
2023,202301,248528,2023000528063,58644.0,2023002485281,20008,1,1,58806.0,0,2,27,6,1,100,0,0,10,101,1,10,39000,1,11
2023,202301,248528,2023000528063,58644.0,2023002485281,20008,1,2,43092.0,0,1,27,6,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,248690,2023000539007,5184.0,2023002486901,200408,1,1,5346.0,0,2,39,6,7,700,0,0,11,115,1,10,110000,1,11
2023,202301,248852,2023000550058,10692.0,2023002488521,220008,1,2,7776.0,0,2,44,4,1,100,0,0,11,114,1,10,42000,1,11
2023,202301,249014,2023000559131,13932.0,2023002490141,70308,1,1,13932.0,0,2,26,6,1,100,0,0,6,65,1,10,40000,1,11
2023,202301,249014,2023000559131,13932.0,2023002490141,70308,1,2,11988.0,0,1,27,6,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,249176,2023000568843,2106.0,2023002491761,180008,1,2,2430.0,0,2,56,4,1,100,0,0,6,63,1,10,14000,1,11
2023,202301,249338,2023000578097,9720.0,2023002493381,40108,1,1,9882.0,1,1,57,1,1,100,0,0,10,101,1,10,155000,1,11
2023,202301,249338,2023000578097,9720.0,2023002493381,40108,1,2,7938.0,1,2,60,1,8,826,4,422,10,101,1,10,0,1,11
2023,202301,249824,2023000604069,32724.0,2023002498241,70308,1,1,32724.0,0,1,25,6,8,826,0,0,6,65,1,10,30000,1,11
2023,202301,249824,2023000604069,32724.0,2023002498241,70308,1,2,44064.0,0,1,46,4,7,700,2,200,7,71,1,10,26000,2,20
2023,202301,250148,2023000624066,15876.0,2023002501481,80108,1,1,15714.0,0,2,27,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,250148,2023000624066,15876.0,2023002501481,80108,1,2,13446.0,0,1,32,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,250634,2023000651665,11340.0,2023002506341,110108,1,2,9396.0,0,1,53,6,4,400,0,0,11,115,1,10,249000,1,11
2023,202301,250796,2023000661036,5346.0,2023002507961,140108,1,1,5346.0,1,2,33,4,1,100,0,0,7,71,1,10,45000,1,11
2023,202301,250796,2023000661036,5346.0,2023002507961,140108,1,2,5508.0,1,1,33,4,1,100,0,0,7,71,1,10,100000,2,20
2023,202301,250958,2023000670652,30780.0,2023002509581,70208,1,1,30780.0,3,2,36,6,8,826,1,100,6,65,1,10,45000,1,11
2023,202301,251282,2023000689782,5184.0,2023002512821,190008,1,1,5184.0,3,2,53,1,1,100,0,0,7,71,1,10,49000,1,11
2023,202301,251282,2023000689782,5184.0,2023002512821,190008,1,2,2268.0,3,1,46,1,8,802,0,0,11,114,1,10,50000,2,20
2023,202301,251444,2023000699863,9072.0,2023002514441,200208,1,3,6804.0,0,1,51,4,1,100,0,0,6,63,1,10,10000,1,11
2023,202301,251606,2023000708285,40986.0,2023002516061,230108,1,1,40824.0,0,1,24,6,1,100,0,0,6,63,1,10,90000,1,11
2023,202301,251768,2023000718286,5346.0,2023002517681,100208,1,1,5346.0,0,1,28,1,1,100,0,0,6,65,1,10,48000,1,11
2023,202301,252092,2023000737662,15066.0,2023002520921,40108,1,1,15066.0,0,1,32,6,1,100,0,0,11,116,1,10,65000,1,11
2023,202301,252254,2023000748886,8262.0,2023002522541,170408,1,1,8262.0,0,2,62,4,1,100,0,0,11,114,1,10,128000,1,11
2023,202301,252254,2023000748886,8262.0,2023002522541,170408,1,2,10368.0,0,1,61,4,1,100,0,0,8,81,1,10,140000,1,11
2023,202301,252578,2023000767996,8748.0,2023002525781,200408,1,1,8586.0,0,1,57,6,1,100,0,0,10,101,1,10,21400,1,11
2023,202301,252902,2023000785548,13122.0,2023002529021,200408,1,1,13122.0,2,2,37,1,1,100,0,0,7,71,1,10,40000,1,11
2023,202301,252902,2023000785548,13122.0,2023002529021,200408,1,2,25110.0,2,1,47,1,2,200,0,0,6,64,1,10,40000,1,11
2023,202301,253064,2023000794212,8100.0,2023002530641,70108,1,1,8100.0,1,2,54,1,1,100,0,0,6,65,1,10,97000,1,11
2023,202301,253064,2023000794212,8100.0,2023002530641,70108,1,3,8910.0,0,1,18,6,1,100,0,0,6,65,1,10,7700,1,11
2023,202301,253226,2023000803605,13122.0,2023002532261,200508,1,1,13122.0,0,1,60,4,1,100,0,0,6,64,1,10,85000,1,11
2023,202301,253388,2023000813911,28350.0,2023002533881,10008,1,1,28350.0,0,2,26,1,1,100,1,100,8,81,1,10,30000,1,11
2023,202301,253388,2023000813911,28350.0,2023002533881,10008,1,2,37746.0,0,1,30,1,1,100,1,100,8,81,1,10,47000,2,20
2023,202301,253874,2023000842692,24948.0,2023002538741,210108,1,1,24948.0,0,1,31,6,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,254036,2023000851709,9072.0,2023002540361,200408,1,1,9072.0,0,2,53,1,1,100,0,0,8,81,1,10,14400,1,11
2023,202301,254036,2023000851709,9072.0,2023002540361,200408,1,2,10854.0,0,1,51,1,1,100,0,0,6,65,1,10,65000,2,20
2023,202301,254198,2023000860179,31752.0,2023002541981,210108,1,1,31590.0,1,1,55,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,254198,2023000860179,31752.0,2023002541981,210108,1,3,44550.0,0,2,18,6,1,100,0,0,6,63,1,10,24000,1,11
2023,202301,254360,2023000869464,3240.0,2023002543601,190008,1,1,3240.0,1,1,38,1,9,950,0,0,6,65,1,12,11000,1,11
2023,202301,254360,2023000869464,3240.0,2023002543601,190008,1,2,3564.0,1,2,29,1,9,982,0,0,8,81,1,12,28800,1,11
2023,202301,254522,2023000879141,13608.0,2023002545221,100308,1,1,13608.0,0,1,33,6,1,100,0,0,8,81,1,10,100000,1,11
2023,202301,255008,2023000907263,15390.0,2023002550081,60108,1,1,15228.0,0,2,25,6,1,100,0,0,10,101,1,10,35000,1,11
2023,202301,255008,2023000907263,15390.0,2023002550081,60108,1,2,10854.0,0,1,27,6,1,100,0,0,6,65,1,10,30000,1,11
2023,202301,255008,2023000907263,15390.0,2023002550081,60108,1,3,7614.0,0,1,26,6,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,255170,2023000917126,40176.0,2023002551701,100208,1,1,40338.0,2,2,34,3,8,826,1,100,6,63,1,10,30400,1,11
2023,202301,255332,2023000926909,16362.0,2023002553321,170408,1,1,16362.0,0,1,58,1,1,100,0,0,7,71,1,10,120000,1,11
2023,202301,255332,2023000926909,16362.0,2023002553321,170408,1,2,12960.0,0,2,52,1,7,700,1,100,10,101,1,10,35000,1,11
2023,202301,255494,2023000935329,12474.0,2023002554941,160208,1,1,12474.0,1,1,60,1,1,100,0,0,10,101,1,10,110000,1,11
2023,202301,255494,2023000935329,12474.0,2023002554941,160208,1,2,13122.0,1,2,60,1,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,255494,2023000935329,12474.0,2023002554941,160208,1,3,10530.0,0,1,28,6,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,255656,2023000944402,16038.0,2023002556561,190008,1,1,16038.0,0,1,29,6,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,255980,2023000963766,9558.0,2023002559801,120208,1,1,9720.0,1,2,54,1,1,100,1,100,2,23,1,10,38200,1,11
2023,202301,255980,2023000963766,9558.0,2023002559801,120208,1,2,10854.0,1,1,55,1,1,100,1,100,1,14,1,10,59000,1,11
2023,202301,255980,2023000963766,9558.0,2023002559801,120208,1,3,12798.0,0,2,24,6,1,100,1,100,5,50,1,10,50000,1,11
2023,202301,256466,2023000990906,9720.0,2023002564661,60108,1,1,9720.0,1,1,51,1,1,100,0,0,7,71,1,10,100000,1,11
2023,202301,256466,2023000990906,9720.0,2023002564661,60108,1,2,9072.0,1,2,56,1,1,100,0,0,10,101,1,10,7000,1,11
2023,202301,256790,2023001008179,11340.0,2023002567901,160308,1,1,11502.0,0,1,60,1,1,100,0,0,6,65,1,10,6000,1,11
2023,202301,256952,2023001018635,10692.0,2023002569521,170108,1,1,10692.0,0,2,36,6,1,100,0,0,11,114,1,10,68000,1,11
2023,202301,257114,2023001027298,24786.0,2023002571141,40108,1,1,24948.0,2,2,33,1,1,100,0,0,7,71,1,10,26000,1,11
2023,202301,257276,2023001036824,15228.0,2023002572761,90108,1,1,15228.0,0,2,46,1,1,100,0,0,6,65,1,10,109000,1,11
2023,202301,257276,2023001036824,15228.0,2023002572761,90108,1,2,28350.0,0,1,56,1,2,200,0,0,10,101,1,10,125000,1,11
2023,202301,257762,2023001066306,13932.0,2023002577621,160308,1,1,13932.0,0,1,49,2,1,100,0,0,7,71,1,10,185000,1,11
2023,202301,257762,2023001066306,13932.0,2023002577621,160308,1,2,13446.0,0,2,45,4,1,100,0,0,8,81,1,10,75000,1,11
2023,202301,257924,2023001076866,8748.0,2023002579241,100208,1,1,8748.0,0,2,52,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,257924,2023001076866,8748.0,2023002579241,100208,1,2,10206.0,0,2,46,6,1,100,0,0,6,63,1,10,75000,1,11
2023,202301,258086,2023001085296,10206.0,2023002580861,120108,1,1,10206.0,1,1,58,1,1,100,0,0,6,63,1,10,110000,1,11
2023,202301,258086,2023001085296,10206.0,2023002580861,120108,1,2,4374.0,1,2,57,1,8,802,0,0,8,81,1,10,48000,1,11
2023,202301,258248,2023001095009,9396.0,2023002582481,40108,1,2,8748.0,0,2,61,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,258410,2023001103042,32076.0,2023002584101,170508,1,1,31914.0,1,1,65,4,1,100,0,0,6,65,1,10,10000,1,11
2023,202301,258572,2023001112371,18630.0,2023002585721,40108,1,1,18630.0,0,1,53,1,1,100,0,0,11,114,1,10,130000,1,13
2023,202301,258896,2023001129534,16848.0,2023002588961,100208,1,2,22194.0,0,2,30,1,1,100,0,0,8,81,1,10,53000,1,11
2023,202301,259058,2023001139505,6156.0,2023002590581,20008,1,2,10530.0,0,2,33,6,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,259382,2023001159123,7452.0,2023002593821,230108,1,1,7452.0,3,2,38,6,1,100,0,0,8,81,1,10,55000,1,11
2023,202301,259706,2023001177154,21870.0,2023002597061,30208,1,1,21870.0,0,2,26,6,1,100,0,0,10,101,1,10,25000,1,11
2023,202301,259706,2023001177154,21870.0,2023002597061,30208,1,2,17334.0,0,1,27,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,259868,2023001186904,20574.0,2023002598681,90208,1,1,20412.0,2,1,41,1,6,610,0,0,10,101,1,10,140000,1,11
2023,202301,259868,2023001186904,20574.0,2023002598681,90208,1,2,13608.0,2,2,38,1,6,610,0,0,11,114,1,10,120000,1,11
2023,202301,260030,2023001197389,7290.0,2023002600301,100308,1,1,7290.0,1,1,60,1,1,100,0,0,8,81,1,10,80000,1,11
2023,202301,260030,2023001197389,7290.0,2023002600301,100308,1,2,6804.0,1,2,59,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,260030,2023001197389,7290.0,2023002600301,100308,1,3,6156.0,0,1,26,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,260030,2023001197389,7290.0,2023002600301,100308,1,4,10368.0,0,2,24,1,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,260192,2023001206675,2106.0,2023002601921,40108,1,1,2106.0,2,1,46,1,1,100,0,0,11,114,1,10,95000,1,11
2023,202301,260192,2023001206675,2106.0,2023002601921,40108,1,2,1782.0,2,2,45,1,1,100,0,0,11,114,1,10,65000,1,11
2023,202301,260354,2023001215816,10044.0,2023002603541,220008,1,1,10044.0,0,2,41,6,1,100,0,0,10,101,1,10,26000,1,11
2023,202301,260678,2023001234171,13122.0,2023002606781,110108,1,1,13122.0,3,2,29,1,1,100,1,100,7,71,1,10,60000,1,11
2023,202301,260678,2023001234171,13122.0,2023002606781,110108,1,2,10530.0,3,1,32,1,1,100,1,100,6,61,1,10,100000,1,11
2023,202301,260678,2023001234171,13122.0,2023002606781,110108,1,6,14418.0,0,2,18,6,1,100,1,100,2,26,1,10,9700,1,11
2023,202301,260840,2023001245964,19116.0,2023002608401,140108,1,2,18468.0,0,2,65,1,1,100,0,0,6,65,1,10,32000,1,11
